SystemComponentId,SystemSerdesId,LineComponentId,LineSerdesId,TraceLoss,ConnectionType,PolaritySwap
1,116,97,2,8.68,rx,No
0,395,97,3,2.6,tx,Yes
0,396,97,3,3.23,rx,No
1,124,97,4,8.89,tx,Yes
1,120,97,4,8.56,rx,No
0,391,97,5,2.6,tx,No
0,384,97,5,2.96,rx,No
1,120,97,6,8.75,tx,No
1,124,97,6,8.71,rx,No
0,387,97,7,2.61,tx,Yes
0,388,97,7,2.97,rx,No
1,101,98,0,8.54,tx,No
1,96,98,0,7.9,rx,No
0,412,98,1,3.86,tx,Yes
0,408,98,1,4.34,rx,No
1,97,98,2,8.55,tx,Yes
1,100,98,2,8.05,rx,No
0,408,98,3,3.87,tx,No
0,412,98,3,4.35,rx,No
1,109,98,4,8.29,tx,No
1,104,98,4,7.93,rx,No
0,404,98,5,3.89,tx,Yes
0,400,98,5,4.07,rx,No
1,105,98,6,8.3,tx,Yes
1,108,98,6,8.08,rx,No
0,400,98,7,3.89,tx,No
0,404,98,7,4.08,rx,No
1,117,99,0,7.44,tx,No
1,113,99,0,6.91,rx,No
0,396,99,1,4.5,tx,Yes
0,393,99,1,4.97,rx,No
1,113,99,2,7.46,tx,Yes
1,117,99,2,6.86,rx,No
0,392,99,3,4.51,tx,No
0,397,99,3,4.77,rx,No
1,125,99,4,7.19,tx,No
1,121,99,4,6.94,rx,No
0,388,99,5,4.52,tx,Yes
0,385,99,5,4.7,rx,No
1,121,99,6,7.21,tx,Yes
1,125,99,6,6.89,rx,No
0,384,99,7,4.53,tx,No
0,389,99,7,4.51,rx,No
1,102,100,0,7.0,tx,Yes
1,97,100,0,6.28,rx,No
0,413,100,1,5.46,tx,No
0,409,100,1,6.08,rx,No
1,98,100,2,6.73,tx,No
1,101,100,2,6.23,rx,No
0,409,100,3,5.61,tx,Yes
0,413,100,3,5.89,rx,No
1,110,100,4,6.75,tx,Yes
1,105,100,4,6.31,rx,No
0,405,100,5,5.5,tx,No
0,401,100,5,5.81,rx,No
1,106,100,6,6.48,tx,No
1,109,100,6,6.26,rx,No
0,401,100,7,5.64,tx,Yes
0,405,100,7,5.62,rx,No
1,118,101,0,5.9,tx,Yes
1,114,101,0,5.31,rx,Yes
0,397,101,1,6.1,tx,No
0,394,101,1,6.71,rx,Yes
1,114,101,2,5.64,tx,No
1,118,101,2,5.39,rx,No
0,393,101,3,6.25,tx,Yes
0,398,101,3,6.64,rx,No
1,126,101,4,5.65,tx,Yes
1,122,101,4,5.33,rx,Yes
0,389,101,5,6.13,tx,No
0,386,101,5,6.45,rx,Yes
1,122,101,6,5.39,tx,No
1,126,101,6,5.41,rx,No
0,385,101,7,6.28,tx,Yes
0,390,101,7,6.38,rx,No
1,103,102,0,5.11,tx,No
1,98,102,0,4.68,rx,Yes
0,414,102,1,7.29,tx,Yes
0,410,102,1,7.82,rx,Yes
1,99,102,2,4.98,tx,Yes
1,102,102,2,4.77,rx,No
0,410,102,3,7.16,tx,No
0,414,102,3,7.75,rx,No
1,111,102,4,4.85,tx,No
1,106,102,4,4.71,rx,Yes
0,406,102,5,7.32,tx,Yes
0,402,102,5,7.56,rx,Yes
1,107,102,6,4.73,tx,Yes
1,110,102,6,4.79,rx,No
0,402,102,7,7.19,tx,No
0,406,102,7,7.49,rx,No
1,119,103,0,4.01,tx,No
1,115,103,0,3.73,rx,Yes
0,398,103,1,7.92,tx,Yes
0,395,103,1,8.45,rx,Yes
1,115,103,2,3.89,tx,Yes
1,119,103,2,3.6,rx,No
0,394,103,3,7.79,tx,No
0,399,103,3,8.18,rx,No
1,127,103,4,3.76,tx,No
1,123,103,4,3.75,rx,Yes
0,390,103,5,7.96,tx,Yes
0,387,103,5,8.19,rx,Yes
1,123,103,6,3.64,tx,Yes
1,127,103,6,3.62,rx,No
0,386,103,7,7.82,tx,No
0,391,103,7,7.92,rx,No
1,100,104,0,3.42,tx,Yes
1,99,104,0,3.11,rx,Yes
0,415,104,1,8.68,tx,No
0,411,104,1,9.56,rx,Yes
1,96,104,2,3.28,tx,No
1,103,104,2,2.98,rx,No
0,411,104,3,8.68,tx,Yes
0,415,104,3,9.29,rx,No
1,108,104,4,3.14,tx,Yes
1,107,104,4,3.13,rx,Yes
0,407,104,5,8.68,tx,No
0,403,104,5,9.3,rx,Yes
1,104,104,6,3.01,tx,No
1,111,104,6,3.0,rx,No
0,403,104,7,8.68,tx,Yes
0,407,104,7,9.03,rx,No
1,84,105,0,9.69,tx,Yes
1,80,105,0,9.1,rx,No
0,431,105,1,3.14,tx,No
0,424,105,1,3.78,rx,No
1,80,105,2,9.55,tx,No
1,84,105,2,9.24,rx,No
0,427,105,3,3.14,tx,Yes
0,428,105,3,3.78,rx,No
1,92,105,4,9.41,tx,Yes
1,88,105,4,9.12,rx,No
0,423,105,5,3.15,tx,No
0,416,105,5,3.51,rx,No
1,88,105,6,9.27,tx,No
1,92,105,6,9.27,rx,No
0,419,105,7,3.15,tx,Yes
0,420,105,7,3.52,rx,No
1,69,106,0,9.06,tx,No
1,64,106,0,8.47,rx,No
0,444,106,1,4.35,tx,Yes
0,440,106,1,4.89,rx,No
1,65,106,2,9.07,tx,Yes
1,68,106,2,8.62,rx,No
0,440,106,3,4.35,tx,No
0,444,106,3,4.9,rx,No
1,77,106,4,8.79,tx,No
1,72,106,4,8.5,rx,No
0,436,106,5,4.36,tx,Yes
0,432,106,5,4.62,rx,No
1,73,106,6,8.81,tx,Yes
1,76,106,6,8.65,rx,No
0,432,106,7,4.37,tx,No
0,436,106,7,4.63,rx,No
1,85,107,0,7.94,tx,No
1,81,107,0,7.48,rx,No
0,428,107,1,4.97,tx,Yes
0,425,107,1,5.52,rx,No
1,81,107,2,7.95,tx,Yes
1,85,107,2,7.42,rx,No
0,424,107,3,4.98,tx,No
0,429,107,3,5.32,rx,No
1,93,107,4,7.68,tx,No
1,89,107,4,7.5,rx,No
0,420,107,5,4.99,tx,Yes
0,417,107,5,5.25,rx,No
1,89,107,6,7.69,tx,Yes
1,93,107,6,7.45,rx,No
0,416,107,7,4.99,tx,No
0,421,107,7,5.06,rx,No
1,70,108,0,7.52,tx,Yes
1,65,108,0,6.85,rx,No
0,445,108,1,5.95,tx,No
0,441,108,1,6.63,rx,No
1,66,108,2,7.25,tx,No
1,69,108,2,6.8,rx,No
0,441,108,3,6.1,tx,Yes
0,445,108,3,6.44,rx,No
1,78,108,4,7.25,tx,Yes
1,73,108,4,6.88,rx,No
0,437,108,5,5.97,tx,No
0,433,108,5,6.36,rx,No
1,74,108,6,6.99,tx,No
1,77,108,6,6.83,rx,No
0,433,108,7,6.12,tx,Yes
0,437,108,7,6.17,rx,No
1,86,109,0,6.4,tx,Yes
1,82,109,0,5.89,rx,Yes
0,429,109,1,6.57,tx,No
0,426,109,1,7.26,rx,Yes
1,82,109,2,6.13,tx,No
1,86,109,2,5.95,rx,No
0,425,109,3,6.72,tx,Yes
0,430,109,3,7.19,rx,No
1,94,109,4,6.14,tx,Yes
1,90,109,4,5.89,rx,Yes
0,421,109,5,6.6,tx,No
0,418,109,5,7.0,rx,Yes
1,90,109,6,5.87,tx,No
1,94,109,6,5.96,rx,No
0,417,109,7,6.74,tx,Yes
0,422,109,7,6.94,rx,No
1,71,110,0,5.64,tx,No
1,66,110,0,5.24,rx,Yes
0,446,110,1,7.78,tx,Yes
0,442,110,1,8.38,rx,Yes
1,67,110,2,5.51,tx,Yes
1,70,110,2,5.32,rx,No
0,442,110,3,7.64,tx,No
0,446,110,3,8.31,rx,No
1,79,110,4,5.37,tx,No
1,74,110,4,5.27,rx,Yes
0,438,110,5,7.8,tx,Yes
0,434,110,5,8.11,rx,Yes
1,75,110,6,5.24,tx,Yes
1,78,110,6,5.35,rx,No
0,434,110,7,7.67,tx,No
0,438,110,7,8.04,rx,No
1,87,111,0,4.52,tx,No
1,83,111,0,4.27,rx,Yes
0,430,111,1,8.4,tx,Yes
0,427,111,1,9.0,rx,Yes
1,83,111,2,4.39,tx,Yes
1,87,111,2,4.14,rx,No
0,426,111,3,8.27,tx,No
0,431,111,3,8.73,rx,No
1,95,111,4,4.26,tx,No
1,91,111,4,4.29,rx,Yes
0,422,111,5,8.43,tx,Yes
0,419,111,5,8.74,rx,Yes
1,91,111,6,4.13,tx,Yes
1,95,111,6,4.16,rx,No
0,418,111,7,8.29,tx,No
0,423,111,7,8.48,rx,No
1,68,112,0,3.93,tx,Yes
1,67,112,0,3.64,rx,Yes
0,447,112,1,9.19,tx,No
0,443,112,1,10.12,rx,Yes
1,64,112,2,3.79,tx,No
1,71,112,2,3.51,rx,No
0,443,112,3,9.19,tx,Yes
0,447,112,3,9.85,rx,No
1,76,112,4,3.66,tx,Yes
1,75,112,4,3.66,rx,Yes
0,439,112,5,9.19,tx,No
0,435,112,5,9.86,rx,Yes
1,72,112,6,3.51,tx,No
1,79,112,6,3.53,rx,No
0,435,112,7,9.19,tx,Yes
0,439,112,7,9.59,rx,No
1,52,113,0,10.24,tx,Yes
1,48,113,0,9.66,rx,No
0,463,113,1,3.73,tx,No
0,456,113,1,4.33,rx,No
1,48,113,2,10.1,tx,No
1,52,113,2,9.8,rx,No
0,459,113,3,3.73,tx,Yes
0,460,113,3,4.34,rx,No
1,60,113,4,9.96,tx,Yes
1,56,113,4,9.68,rx,No
0,455,113,5,3.74,tx,No
0,448,113,5,4.07,rx,No
1,56,113,6,9.82,tx,No
1,60,113,6,9.83,rx,No
0,451,113,7,3.74,tx,Yes
0,452,113,7,4.08,rx,No
1,37,114,0,9.53,tx,No
1,36,114,0,9.1,rx,No
0,476,114,1,4.89,tx,No
0,476,114,1,5.51,rx,No
1,33,114,2,9.54,tx,No
1,32,114,2,9.1,rx,No
0,472,114,3,4.75,tx,Yes
0,472,114,3,5.38,rx,No
1,45,114,4,9.34,tx,No
1,40,114,4,9.06,rx,No
0,468,114,5,4.9,tx,Yes
0,464,114,5,5.18,rx,No
1,41,114,6,9.35,tx,Yes
1,44,114,6,9.21,rx,No
0,464,114,7,4.91,tx,Yes
0,468,114,7,5.19,rx,No
1,53,115,0,8.49,tx,No
1,49,115,0,8.04,rx,No
0,460,115,1,5.51,tx,Yes
0,457,115,1,6.07,rx,No
1,49,115,2,8.5,tx,Yes
1,53,115,2,7.98,rx,No
0,456,115,3,5.51,tx,No
0,461,115,3,5.88,rx,No
1,61,115,4,8.23,tx,No
1,57,115,4,8.06,rx,No
0,452,115,5,5.52,tx,Yes
0,449,115,5,5.81,rx,No
1,57,115,6,8.24,tx,Yes
1,61,115,6,8.01,rx,No
0,448,115,7,5.53,tx,No
0,453,115,7,5.62,rx,No
1,38,116,0,7.93,tx,No
1,37,116,0,7.56,rx,No
0,477,116,1,6.43,tx,No
0,477,116,1,7.33,rx,No
1,34,116,2,7.8,tx,No
1,33,116,2,7.58,rx,Yes
0,473,116,3,6.57,tx,No
0,473,116,3,7.17,rx,Yes
1,46,116,4,7.8,tx,Yes
1,41,116,4,7.44,rx,No
0,469,116,5,6.51,tx,No
0,465,116,5,6.92,rx,No
1,42,116,6,7.53,tx,No
1,45,116,6,7.39,rx,No
0,465,116,7,6.66,tx,Yes
0,469,116,7,6.73,rx,No
1,54,117,0,6.95,tx,Yes
1,50,117,0,6.44,rx,Yes
0,461,117,1,7.11,tx,No
0,458,117,1,7.84,rx,Yes
1,50,117,2,6.68,tx,No
1,54,117,2,6.53,rx,No
0,457,117,3,7.26,tx,Yes
0,462,117,3,7.77,rx,No
1,62,117,4,6.69,tx,Yes
1,58,117,4,6.46,rx,Yes
0,453,117,5,7.13,tx,No
0,450,117,5,7.58,rx,Yes
1,58,117,6,6.42,tx,No
1,62,117,6,6.53,rx,No
0,449,117,7,7.28,tx,Yes
0,454,117,7,7.51,rx,No
1,39,118,0,6.39,tx,No
1,38,118,0,5.7,rx,No
0,478,118,1,8.18,tx,No
0,478,118,1,8.82,rx,No
1,35,118,2,6.26,tx,Yes
1,34,118,2,5.7,rx,No
0,474,118,3,8.18,tx,No
0,474,118,3,8.68,rx,No
1,47,118,4,5.9,tx,No
1,42,118,4,5.86,rx,Yes
0,470,118,5,8.34,tx,Yes
0,466,118,5,8.69,rx,Yes
1,43,118,6,5.77,tx,Yes
1,46,118,6,5.93,rx,No
0,466,118,7,8.21,tx,No
0,470,118,7,8.62,rx,No
1,55,119,0,5.06,tx,No
1,51,119,0,4.88,rx,Yes
0,462,119,1,8.94,tx,Yes
0,459,119,1,9.58,rx,Yes
1,51,119,2,4.93,tx,Yes
1,55,119,2,4.74,rx,No
0,458,119,3,8.8,tx,No
0,463,119,3,9.31,rx,No
1,63,119,4,4.79,tx,No
1,59,119,4,4.88,rx,Yes
0,454,119,5,8.96,tx,Yes
0,451,119,5,9.32,rx,Yes
1,59,119,6,4.67,tx,Yes
1,63,119,6,4.75,rx,No
0,450,119,7,8.83,tx,No
0,455,119,7,9.05,rx,No
1,36,120,0,4.5,tx,No
1,39,120,0,4.19,rx,Yes
0,479,120,1,9.95,tx,No
0,479,120,1,10.64,rx,Yes
1,32,120,2,4.21,tx,Yes
1,35,120,2,4.19,rx,Yes
0,475,120,3,9.95,tx,Yes
0,475,120,3,10.5,rx,Yes
1,44,120,4,4.21,tx,Yes
1,43,120,4,4.27,rx,Yes
0,471,120,5,9.74,tx,No
0,467,120,5,10.43,rx,Yes
1,40,120,6,4.07,tx,Yes
1,47,120,6,4.14,rx,No
0,467,120,7,9.74,tx,Yes
0,471,120,7,10.16,rx,No
1,20,121,0,11.84,tx,No
1,20,121,0,11.52,rx,Yes
0,493,121,1,5.45,tx,Yes
0,492,121,1,6.13,rx,Yes
1,22,121,2,11.65,tx,No
1,22,121,2,11.45,rx,No
0,495,121,3,5.39,tx,Yes
0,494,121,3,5.97,rx,No
1,24,121,4,11.59,tx,No
1,24,121,4,11.26,rx,Yes
0,481,121,5,5.48,tx,Yes
0,480,121,5,5.58,rx,Yes
1,26,121,6,11.37,tx,Yes
1,26,121,6,11.22,rx,Yes
0,483,121,7,5.4,tx,No
0,482,121,7,5.42,rx,Yes
1,5,122,0,11.57,tx,Yes
1,4,122,0,11.09,rx,No
0,508,122,1,6.77,tx,No
0,508,122,1,7.45,rx,No
1,7,122,2,11.39,tx,Yes
1,6,122,2,11.04,rx,No
0,510,122,3,6.72,tx,No
0,510,122,3,7.28,rx,No
1,9,122,4,11.34,tx,Yes
1,8,122,4,10.85,rx,Yes
0,496,122,5,6.84,tx,No
0,496,122,5,6.89,rx,Yes
1,11,122,6,11.15,tx,No
1,10,122,6,10.8,rx,Yes
0,498,122,7,6.79,tx,Yes
0,498,122,7,6.71,rx,Yes
1,21,123,0,10.23,tx,Yes
1,21,123,0,9.76,rx,Yes
0,492,123,1,7.15,tx,No
0,493,123,1,7.7,rx,Yes
1,23,123,2,10.04,tx,Yes
1,23,123,2,9.73,rx,No
0,494,123,3,7.1,tx,No
0,495,123,3,7.59,rx,No
1,25,123,4,9.98,tx,Yes
1,25,123,4,9.53,rx,No
0,480,123,5,7.22,tx,No
0,481,123,5,7.26,rx,No
1,27,123,6,9.69,tx,No
1,27,123,6,9.48,rx,No
0,482,123,7,7.07,tx,Yes
0,483,123,7,7.09,rx,No
1,4,124,0,9.9,tx,No
1,5,124,0,9.38,rx,Yes
0,509,124,1,8.44,tx,Yes
0,509,124,1,9.02,rx,Yes
1,6,124,2,9.72,tx,No
1,7,124,2,9.35,rx,No
0,511,124,3,8.38,tx,Yes
0,511,124,3,8.9,rx,No
1,8,124,4,9.67,tx,No
1,9,124,4,9.16,rx,No
0,497,124,5,8.48,tx,Yes
0,497,124,5,8.57,rx,No
1,10,124,6,9.48,tx,Yes
1,11,124,6,9.11,rx,No
0,499,124,7,8.43,tx,No
0,499,124,7,8.39,rx,No
1,28,125,0,8.7,tx,No
1,28,125,0,8.03,rx,Yes
0,485,125,1,8.96,tx,Yes
0,484,125,1,9.36,rx,Yes
1,30,125,2,8.51,tx,Yes
1,30,125,2,7.95,rx,Yes
0,487,125,3,8.91,tx,No
0,486,125,3,9.19,rx,Yes
1,16,125,4,8.16,tx,No
1,16,125,4,8.08,rx,Yes
0,489,125,5,8.72,tx,Yes
0,488,125,5,9.17,rx,Yes
1,18,125,6,7.87,tx,No
1,18,125,6,8.04,rx,No
0,491,125,7,8.57,tx,Yes
0,490,125,7,9.01,rx,No
1,13,126,0,8.43,tx,Yes
1,12,126,0,7.62,rx,Yes
0,500,126,1,10.34,tx,No
0,500,126,1,10.65,rx,Yes
1,15,126,2,8.24,tx,No
1,14,126,2,7.56,rx,Yes
0,502,126,3,10.28,tx,Yes
0,502,126,3,10.47,rx,Yes
1,1,126,4,7.89,tx,Yes
1,0,126,4,7.69,rx,Yes
0,504,126,5,10.08,tx,No
0,504,126,5,10.45,rx,Yes
1,3,126,6,7.7,tx,Yes
1,2,126,6,7.64,rx,No
0,506,126,7,10.03,tx,No
0,506,126,7,10.28,rx,No
1,29,127,0,7.07,tx,Yes
1,29,127,0,6.26,rx,No
0,484,127,1,10.71,tx,No
0,485,127,1,10.99,rx,No
1,31,127,2,6.87,tx,No
1,31,127,2,6.21,rx,No
0,486,127,3,10.65,tx,Yes
0,487,127,3,10.82,rx,No
1,17,127,4,6.52,tx,Yes
1,17,127,4,6.33,rx,Yes
0,488,127,5,10.45,tx,No
0,489,127,5,10.79,rx,Yes
1,19,127,6,6.25,tx,Yes
1,19,127,6,6.28,rx,No
0,490,127,7,10.32,tx,No
0,491,127,7,10.63,rx,No
1,12,128,0,6.47,tx,No
1,13,128,0,5.87,rx,No
0,501,128,1,11.79,tx,Yes
0,501,128,1,12.28,rx,No
1,14,128,2,6.26,tx,Yes
1,15,128,2,5.82,rx,No
0,503,128,3,11.74,tx,No
0,503,128,3,12.1,rx,No
1,0,128,4,5.83,tx,No
1,1,128,4,5.92,rx,Yes
0,505,128,5,11.54,tx,Yes
0,505,128,5,12.07,rx,Yes
1,2,128,6,5.62,tx,No
1,3,128,6,5.88,rx,No
0,507,128,7,11.48,tx,Yes
0,507,128,7,11.9,rx,No
